,日期,债券简称,债券代码,剩余期限,成交收益率,成交 - 中债(BP),成交净价,成交 - 中债(元),成交量(手),成交金额(万),中债行权,中债到期,中债净价,来源
14,2023-01-13 14:11:07,22万科MTN002,102280265.IB,2.09Y,3.8900%,0.60,98.2000,-0.0086,20000,1964.00,--,3.8840%,98.2086,银行间
15,2023-01-13 13:55:06,21万科MTN001,102100209.IB,1.04Y,3.5839%,-0.03,100.1700,-0.0045,5000,500.85,--,3.5842%,100.1745,银行间
16,2023-01-12 15:05:52,22万科MTN002,102280265.IB,2.09Y,3.8900%,-0.23,98.2100,0.0201,20000,1964.20,--,3.8923%,98.1899,银行间
17,2023-01-12 14:30:36,21万科03,149477.SZ,1.35Y+2.00Y,3.7500%,8.74,99.5237,-0.1216,10000,995.24,3.6626%,4.0891%,99.6453,深交所
18,2023-01-12 14:27:12,21万科03,149477.SZ,1.35Y+2.00Y,3.7553%,9.27,99.5167,-0.1286,10000,995.17,3.6626%,4.0891%,99.6453,深交所
19,2023-01-12 14:21:09,21万科MTN001,102100209.IB,1.04Y,3.5930%,-0.03,100.1700,0.0044,15000,1502.55,--,3.5933%,100.1656,银行间
20,2023-01-12 13:55:51,21万科03,149477.SZ,1.35Y+2.00Y,3.7000%,3.74,99.5883,-0.0570,10000,995.88,3.6626%,4.0891%,99.6453,深交所
21,2023-01-12 13:55:45,21万科03,149477.SZ,1.35Y+2.00Y,3.7054%,4.28,99.5813,-0.0640,10000,995.81,3.6626%,4.0891%,99.6453,深交所
22,2023-01-12 13:35:54,22万科01,149814.SZ,2.14Y,3.8264%,-1.28,98.5992,0.0186,10000,985.99,--,3.8392%,98.5806,深交所
23,2023-01-12 13:35:42,22万科01,149814.SZ,2.14Y,3.8264%,-1.28,98.5992,0.0186,10000,985.99,--,3.8392%,98.5806,深交所
24,2023-01-12 13:35:30,22万科01,149814.SZ,2.14Y,3.8335%,-0.57,98.5852,0.0046,20000,1971.70,--,3.8392%,98.5806,深交所
25,2023-01-10 14:17:09,20万科02,149057.SZ,2.18Y+2.00Y,3.8266%,4.15,99.1468,-0.0931,10000,991.47,3.7851%,4.1409%,99.2399,深交所
26,2023-01-10 14:17:06,20万科02,149057.SZ,2.18Y+2.00Y,3.8300%,4.49,99.1398,-0.1001,10000,991.40,3.7851%,4.1409%,99.2399,深交所
27,2023-01-10 14:15:51,21万科01,149357.SZ,20D,2.7441%,-25.51,100.0088,0.0665,10000,1000.09,--,2.9992%,99.9423,深交所
28,2023-01-10 13:51:05,21万科MTN001,102100209.IB,1.05Y,3.4952%,-0.05,100.2700,0.0043,10000,1002.70,--,3.4957%,100.2657,银行间
29,2023-01-09 15:14:06,22万科06,149976.SZ,4.49Y+2.00Y,4.2415%,-0.15,97.7968,-0.0009,20000,1955.94,4.2430%,4.4431%,97.7977,深交所
30,2023-01-09 15:13:42,22万科06,149976.SZ,4.49Y+2.00Y,4.2415%,-0.15,97.7968,-0.0009,40000,3911.87,4.2430%,4.4431%,97.7977,深交所
31,2023-01-06 15:56:15,21万科MTN001,102100209.IB,1.06Y,3.4429%,-0.06,100.3200,-0.0017,20000,2006.40,--,3.4435%,100.3217,银行间
32,2023-01-05 13:55:07,22万科GN001,132280068.IB,2.54Y,3.9168%,0.09,97.8100,0.0004,50000,4890.50,--,3.9159%,97.8096,银行间
33,2023-01-04 16:00:16,22万科MTN002,102280265.IB,2.12Y,3.9200%,4.20,98.1200,-0.0790,40000,3924.80,--,3.8780%,98.1990,银行间
34,2023-01-04 15:38:18,21万科MTN001,102100209.IB,1.06Y,3.5758%,-0.03,100.1900,0.0044,30000,3005.70,--,3.5761%,100.1856,银行间
35,2023-01-04 14:04:42,22万科07,148099.SZ,2.82Y+2.00Y,4.0598%,4.40,98.3850,-0.1222,20000,1967.70,4.0158%,4.4015%,98.5072,深交所
36,2023-01-04 14:04:06,22万科07,148099.SZ,2.82Y+2.00Y,4.0602%,4.44,98.3840,-0.1232,20000,1967.68,4.0158%,4.4015%,98.5072,深交所
37,2023-01-04 13:54:09,22万科07,148099.SZ,2.82Y+2.00Y,4.2809%,26.51,97.8149,-0.6923,40000,3912.60,4.0158%,4.4015%,98.5072,深交所
38,2023-01-04 13:54:08,22万科MTN002,102280265.IB,2.12Y,3.9226%,4.46,98.1200,-0.0790,--,--,--,3.8780%,98.1990,银行间
39,2023-01-03 11:20:18,20万科06,149142.SZ,2.46Y+2.00Y,4.1500%,14.46,99.3967,-0.3414,15000,1490.95,4.0054%,4.3288%,99.7381,深交所
40,2023-01-03 11:20:09,20万科06,149142.SZ,2.46Y+2.00Y,4.1531%,14.77,99.3897,-0.3484,15000,1490.85,4.0054%,4.3288%,99.7381,深交所
41,2022-12-30 14:16:36,22万科07,148099.SZ,2.83Y+2.00Y,4.2800%,17.67,97.8077,-0.4656,50000,4890.39,4.1033%,4.4109%,98.2733,深交所
42,2022-12-29 14:58:11,22万科GN001,132280068.IB,2.56Y,4.0800%,0.22,97.4100,-0.0030,900000,87669.00,--,4.0778%,97.4130,银行间
43,2022-12-29 14:25:03,22万科07,148099.SZ,2.84Y+2.00Y,4.2800%,15.45,97.8059,-0.4083,10000,978.06,4.1255%,4.4230%,98.2142,深交所
44,2022-12-29 14:18:39,22万科07,148099.SZ,2.84Y+2.00Y,4.2800%,15.45,97.8059,-0.4083,50000,4890.30,4.1255%,4.4230%,98.2142,深交所
45,2022-12-28 15:05:12,22万科GN001,132280068.IB,2.56Y,4.0800%,0.36,97.4100,-0.0037,450000,43834.50,--,4.0764%,97.4137,银行间
46,2022-12-28 14:03:51,22万科05,149975.SZ,2.52Y+2.00Y,4.0930%,0.15,97.8963,-0.0100,6500,636.33,4.0915%,4.3601%,97.9063,深交所
47,2022-12-27 15:00:00,22万科07,148099.SZ,2.84Y+2.00Y,4.3000%,14.47,97.7505,-0.3830,40000,3910.02,4.1553%,4.4155%,98.1335,深交所
48,2022-12-27 14:08:06,22万科07,148099.SZ,2.84Y+2.00Y,4.3000%,14.47,97.7505,-0.3830,50000,4887.52,4.1553%,4.4155%,98.1335,深交所
49,2022-12-27 14:07:30,22万科07,148099.SZ,2.84Y+2.00Y,4.3000%,14.47,97.7505,-0.3830,50000,4887.52,4.1553%,4.4155%,98.1335,深交所
,日期,债券简称,债券代码,剩余期限,成交收益率,成交 - 中债(BP),成交净价,成交 - 中债(元),成交量(手),成交金额(万),中债行权,中债到期,中债净价,来源
0,2022-12-26 15:32:15,21万科MTN003,102101821.IB,1.69Y,3.9800%,7.60,98.5400,-0.1143,--,--,--,3.9040%,98.6543,银行间
1,2022-12-26 14:59:24,22万科MTN003,102280364.IB,2.16Y,4.1500%,11.29,97.6500,-0.2222,--,--,--,4.0371%,97.8722,银行间
2,2022-12-26 14:55:18,20万科04,149124.SZ,2.39Y+2.00Y,4.1700%,5.41,98.3646,-0.1244,15000,1475.47,4.1159%,4.3438%,98.4890,深交所
3,2022-12-26 14:52:03,21万科06,149568.SZ,3.58Y+2.00Y,4.7180%,45.72,96.0100,-1.4564,10000,960.10,4.2608%,4.4778%,97.4664,深交所
4,2022-12-26 14:51:48,21万科06,149568.SZ,3.58Y+2.00Y,4.7212%,46.04,96.0000,-1.4664,10000,960.00,4.2608%,4.4778%,97.4664,深交所
5,2022-12-26 14:45:12,21万科MTN001,102100209.IB,1.09Y,3.7336%,0.02,100.0200,-0.0019,--,--,--,3.7334%,100.0219,银行间
6,2022-12-26 14:24:08,22万科MTN003,102280364.IB,2.16Y,4.1525%,11.54,97.6500,-0.2222,--,--,--,4.0371%,97.8722,银行间
7,2022-12-26 14:17:36,20万科04,149124.SZ,2.39Y+2.00Y,4.1700%,5.41,98.3646,-0.1244,5000,491.82,4.1159%,4.3438%,98.4890,深交所
8,2022-12-26 10:36:30,22万科07,148099.SZ,2.84Y+2.00Y,4.3520%,17.31,97.6140,-0.4533,50000,4880.70,4.1789%,4.4244%,98.0673,深交所
9,2022-12-23 16:51:24,21万科MTN003,102101821.IB,1.70Y,4.0100%,2.91,98.4900,-0.0388,130000,12803.70,--,3.9809%,98.5288,银行间
10,2022-12-23 15:41:52,21万科MTN003,102101821.IB,1.70Y,4.0068%,2.59,98.5000,-0.0288,--,--,--,3.9809%,98.5288,银行间
11,2022-12-23 14:56:13,21万科MTN001,102100209.IB,1.10Y,3.8041%,0.03,99.9500,0.0031,20000,1999.00,--,3.8038%,99.9469,银行间
12,2022-12-23 11:43:04,21万科MTN003,102101821.IB,1.70Y,4.0000%,1.91,98.5000,-0.0288,--,--,--,3.9809%,98.5288,银行间
13,2022-12-22 16:11:51,21万科MTN002,102100912.IB,1.35Y,3.9305%,1.88,99.4500,-0.0277,94000,9348.30,--,3.9117%,99.4777,银行间
14,2022-12-22 16:06:20,21万科MTN002,102100912.IB,1.35Y,3.9282%,1.65,99.4600,-0.0177,--,--,--,3.9117%,99.4777,银行间
15,2022-12-22 15:03:17,21万科MTN003,102101821.IB,1.70Y,3.9968%,-2.20,98.5100,0.0441,130000,12806.30,--,4.0188%,98.4659,银行间
16,2022-12-22 14:22:10,21万科MTN003,102101821.IB,1.70Y,4.0000%,-1.88,98.5000,0.0341,--,--,--,4.0188%,98.4659,银行间
17,2022-12-22 14:14:12,21万科MTN001,102100209.IB,1.10Y,3.8412%,0.04,99.9100,0.0028,10000,999.10,--,3.8408%,99.9072,银行间
18,2022-12-22 14:08:30,21万科06,149568.SZ,3.59Y+2.00Y,4.0920%,-21.95,98.0000,0.7002,10000,980.00,4.3115%,4.4974%,97.2998,深交所
19,2022-12-22 13:50:51,21万科01,149357.SZ,39D,3.5498%,-6.56,99.9670,0.0787,40000,3998.68,--,3.6154%,99.8883,深交所
20,2022-12-22 13:47:48,21万科01,149357.SZ,39D,3.5840%,-3.14,99.9640,0.0757,40000,3998.56,--,3.6154%,99.8883,深交所
21,2022-12-22 11:18:39,22万科07,148099.SZ,2.86Y+2.00Y,4.4000%,15.98,97.4818,-0.4225,50000,4874.09,4.2402%,4.4600%,97.9043,深交所
22,2022-12-22 11:16:18,22万科07,148099.SZ,2.86Y+2.00Y,4.0353%,-20.49,98.4320,0.5277,50000,4921.60,4.2402%,4.4600%,97.9043,深交所
23,2022-12-21 14:48:11,21万科MTN002,102100912.IB,1.35Y,3.9320%,0.09,99.4500,-0.0016,47000,4674.15,--,3.9311%,99.4516,银行间
24,2022-12-21 14:39:18,22万科07,148099.SZ,2.86Y+2.00Y,4.0352%,-22.78,98.4310,0.5880,50000,4921.55,4.2630%,4.4740%,97.8430,深交所
25,2022-12-21 14:39:09,22万科07,148099.SZ,2.86Y+2.00Y,4.0356%,-22.74,98.4300,0.5870,50000,4921.50,4.2630%,4.4740%,97.8430,深交所
26,2022-12-20 15:26:16,21万科MTN002,102100912.IB,1.35Y,3.9911%,4.56,99.3700,-0.0619,560000,55647.20,--,3.9455%,99.4319,银行间
27,2022-12-20 15:24:17,21万科MTN002,102100912.IB,1.35Y,3.9911%,4.56,99.3700,-0.0619,--,--,--,3.9455%,99.4319,银行间
28,2022-12-20 15:11:13,21万科MTN002,102100912.IB,1.35Y,3.9500%,0.45,99.4300,-0.0019,--,--,--,3.9455%,99.4319,银行间
29,2022-12-20 14:46:10,21万科MTN003,102101821.IB,1.71Y,4.1000%,1.67,98.3300,-0.0275,100000,9833.00,--,4.0833%,98.3575,银行间
30,2022-12-20 14:43:14,21万科MTN002,102100912.IB,1.35Y,3.9911%,4.56,99.3700,-0.0619,--,--,--,3.9455%,99.4319,银行间
31,2022-12-20 14:43:14,21万科MTN001,102100209.IB,1.10Y,3.9054%,3.70,99.8400,-0.0370,100000,9984.00,--,3.8684%,99.8770,银行间
32,2022-12-20 14:40:12,21万科MTN002,102100912.IB,1.35Y,3.9500%,0.45,99.4300,-0.0019,--,--,--,3.9455%,99.4319,银行间
33,2022-12-20 14:40:12,21万科MTN003,102101821.IB,1.71Y,4.1000%,1.67,98.3300,-0.0275,--,--,--,4.0833%,98.3575,银行间
34,2022-12-20 14:40:11,22万科GN003,132280088.IB,2.75Y,4.4200%,10.21,96.8900,-0.2503,40000,3875.60,--,4.3179%,97.1403,银行间
35,2022-12-20 14:38:18,21万科MTN001,102100209.IB,1.10Y,3.9054%,3.70,99.8400,-0.0370,--,--,--,3.8684%,99.8770,银行间
36,2022-12-20 14:38:18,21万科MTN002,102100912.IB,1.35Y,3.9911%,4.56,99.3700,-0.0619,--,--,--,3.9455%,99.4319,银行间
37,2022-12-20 14:17:33,20万科01,149056.SZ,86D+2.00Y,3.6371%,-4.05,99.8280,0.0034,100000,9982.80,3.6776%,4.2527%,99.8246,深交所
38,2022-12-20 14:15:03,20万科01,149056.SZ,86D+2.00Y,3.6499%,-2.77,99.8250,0.0004,100000,9982.50,3.6776%,4.2527%,99.8246,深交所
39,2022-12-20 14:13:33,20万科05,149141.SZ,181D+2.00Y,3.6893%,-4.36,99.7240,0.0142,100000,9972.40,3.7329%,4.2800%,99.7098,深交所
40,2022-12-20 14:05:48,20万科05,149141.SZ,181D+2.00Y,3.6954%,-3.75,99.7210,0.0112,50000,4986.05,3.7329%,4.2800%,99.7098,深交所
41,2022-12-20 14:05:36,20万科05,149141.SZ,181D+2.00Y,3.6954%,-3.75,99.7210,0.0112,50000,4986.05,3.7329%,4.2800%,99.7098,深交所
42,2022-12-20 13:34:48,21万科01,149357.SZ,41D,4.4727%,84.34,99.8800,-0.0049,60000,5992.80,--,3.6293%,99.8849,深交所
43,2022-12-19 16:05:18,22万科GN003,132280088.IB,2.75Y,4.4250%,6.09,96.8800,-0.1369,40000,3875.20,--,4.3641%,97.0169,银行间
44,2022-12-19 15:42:15,21万科MTN002,102100912.IB,1.36Y,4.2352%,24.77,99.0600,-0.3137,94000,9311.64,--,3.9875%,99.3737,银行间
45,2022-12-19 11:28:03,21万科MTN002,102100912.IB,1.36Y,4.2329%,24.54,99.0600,-0.3137,--,--,--,3.9875%,99.3737,银行间
46,2022-12-16 15:41:17,21万科MTN001,102100209.IB,1.12Y,3.9100%,-0.15,99.8300,0.0012,100000,9983.00,--,3.9115%,99.8288,银行间
47,2022-12-16 15:35:40,21万科MTN002,102100912.IB,1.36Y,4.0000%,0.19,99.3600,0.0013,67000,6657.12,--,3.9981%,99.3587,银行间
48,2022-12-16 15:35:40,21万科MTN001,102100209.IB,1.12Y,3.9100%,-0.15,99.8300,0.0012,--,--,--,3.9115%,99.8288,银行间
49,2022-12-16 15:29:15,21万科MTN002,102100912.IB,1.36Y,4.0000%,0.19,99.3600,0.0013,--,--,--,3.9981%,99.3587,银行间
,日期,债券简称,债券代码,剩余期限,成交收益率,成交 - 中债(BP),成交净价,成交 - 中债(元),成交量(手),成交金额(万),中债行权,中债到期,中债净价,来源
0,2022-12-16 14:18:15,22万科07,148099.SZ,2.87Y+2.00Y,4.5800%,24.15,97.0025,-0.6344,30000,2910.08,4.3385%,4.4829%,97.6369,深交所
1,2022-12-16 14:18:03,22万科07,148099.SZ,2.87Y+2.00Y,4.5800%,24.15,97.0025,-0.6344,20000,1940.05,4.3385%,4.4829%,97.6369,深交所
2,2022-12-16 14:17:51,22万科07,148099.SZ,2.87Y+2.00Y,4.5800%,24.15,97.0025,-0.6344,30000,2910.08,4.3385%,4.4829%,97.6369,深交所
3,2022-12-16 13:40:17,21万科MTN002,102100912.IB,1.36Y,4.2332%,23.51,99.0500,-0.3087,--,--,--,3.9981%,99.3587,银行间
4,2022-12-15 16:43:18,22万科MTN002,102280265.IB,2.17Y,4.3900%,4.35,97.1300,-0.0815,140000,13598.20,--,4.3465%,97.2115,银行间
5,2022-12-15 14:42:18,22万科05,149975.SZ,2.56Y+2.00Y,4.5667%,22.11,96.7626,-0.5201,20000,1935.25,4.3456%,4.4664%,97.2827,深交所
6,2022-12-15 14:38:09,22万科05,149975.SZ,2.56Y+2.00Y,4.5667%,22.11,96.7626,-0.5201,15000,1451.44,4.3456%,4.4664%,97.2827,深交所
7,2022-12-15 14:30:09,22万科05,149975.SZ,2.56Y+2.00Y,4.5667%,22.11,96.7626,-0.5201,30000,2902.88,4.3456%,4.4664%,97.2827,深交所
8,2022-12-15 14:06:51,22万科05,149975.SZ,2.56Y+2.00Y,4.5667%,22.11,96.7626,-0.5201,5000,483.81,4.3456%,4.4664%,97.2827,深交所
9,2022-12-15 14:01:42,22万科05,149975.SZ,2.56Y+2.00Y,4.5667%,22.11,96.7626,-0.5201,30000,2902.88,4.3456%,4.4664%,97.2827,深交所
10,2022-12-15 13:54:00,22万科05,149975.SZ,2.56Y+2.00Y,4.5667%,22.11,96.7626,-0.5201,7000,677.34,4.3456%,4.4664%,97.2827,深交所
11,2022-12-14 15:51:17,21万科MTN001,102100209.IB,1.12Y,3.9800%,-5.50,99.7500,0.0560,100000,9975.00,--,4.0350%,99.6940,银行间
12,2022-12-14 15:45:17,21万科MTN001,102100209.IB,1.12Y,3.9754%,-5.96,99.7600,0.0660,--,--,--,4.0350%,99.6940,银行间
13,2022-12-13 14:09:11,21万科MTN001,102100209.IB,1.12Y,3.9800%,7.12,99.7500,-0.0801,110000,10972.50,--,3.9088%,99.8301,银行间
14,2022-12-13 13:49:06,21万科MTN001,102100209.IB,1.12Y,3.9093%,0.05,99.8300,-0.0001,--,--,--,3.9088%,99.8301,银行间
15,2022-12-12 15:12:10,22万科MTN001,102280222.IB,2.12Y,4.0984%,-9.19,97.7000,0.1898,80000,7816.00,--,4.1903%,97.5102,银行间
16,2022-12-09 13:45:15,22万科06,149976.SZ,4.58Y+2.00Y,4.4508%,11.87,96.9214,-0.4831,5000,484.61,4.3321%,4.3623%,97.4045,深交所
17,2022-12-08 15:56:17,22万科GN003,132280088.IB,2.78Y,4.3200%,14.71,97.1100,-0.3666,400000,38844.00,--,4.1729%,97.4766,银行间
18,2022-12-08 15:35:14,22万科GN003,132280088.IB,2.78Y,4.2000%,2.71,97.4100,-0.0666,--,--,--,4.1729%,97.4766,银行间
19,2022-12-08 13:42:05,21万科MTN001,102100209.IB,1.14Y,3.7529%,0.01,100.0000,0.0007,20000,2000.00,--,3.7528%,99.9993,银行间
20,2022-12-07 16:17:18,21万科MTN003,102101821.IB,1.75Y,3.9200%,0.20,98.6000,0.0028,150000,14790.00,--,3.9180%,98.5972,银行间
21,2022-12-07 16:07:29,21万科MTN003,102101821.IB,1.75Y,3.9200%,0.20,98.6000,0.0028,--,--,--,3.9180%,98.5972,银行间
22,2022-12-07 16:03:22,22万科GN003,132280088.IB,2.79Y,4.2200%,14.60,97.3600,-0.3663,300000,29208.00,--,4.0740%,97.7263,银行间
23,2022-12-07 15:18:21,22万科GN003,132280088.IB,2.79Y,4.1600%,8.60,97.5100,-0.2163,--,--,--,4.0740%,97.7263,银行间
24,2022-12-07 15:09:19,22万科GN003,132280088.IB,2.79Y,4.1600%,8.60,97.5100,-0.2163,--,--,--,4.0740%,97.7263,银行间
25,2022-12-07 14:25:09,21万科03,149477.SZ,1.45Y+2.00Y,3.6949%,-5.51,99.5665,0.0678,30000,2987.00,3.7500%,4.2017%,99.4987,深交所
26,2022-12-07 14:24:57,21万科03,149477.SZ,1.45Y+2.00Y,3.7000%,-5.00,99.5595,0.0608,5000,497.80,3.7500%,4.2017%,99.4987,深交所
27,2022-12-07 14:24:48,21万科03,149477.SZ,1.45Y+2.00Y,3.7000%,-5.00,99.5595,0.0608,10000,995.60,3.7500%,4.2017%,99.4987,深交所
28,2022-12-07 14:24:39,21万科03,149477.SZ,1.45Y+2.00Y,3.7000%,-5.00,99.5595,0.0608,15000,1493.39,3.7500%,4.2017%,99.4987,深交所
29,2022-12-06 14:04:57,22万科07,148099.SZ,2.90Y+2.00Y,4.4500%,34.67,97.3172,-0.9219,50000,4865.86,4.1033%,4.3059%,98.2391,深交所
30,2022-12-06 13:39:39,22万科01,149814.SZ,2.24Y,4.0404%,3.54,98.0871,-0.0798,50000,4904.35,--,4.0050%,98.1669,深交所
31,2022-12-06 10:52:04,21万科MTN001,102100209.IB,1.14Y,3.6579%,-0.02,100.1000,-0.0042,10000,1001.00,--,3.6581%,100.1042,银行间
32,2022-12-05 16:17:15,21万科MTN002,102100912.IB,1.40Y,3.7500%,0.31,99.6800,0.0007,120000,11961.60,--,3.7469%,99.6793,银行间
33,2022-12-05 16:16:17,21万科MTN002,102100912.IB,1.40Y,3.7500%,0.31,99.6800,0.0007,--,--,--,3.7469%,99.6793,银行间
34,2022-12-05 14:37:00,20万科07,149296.SZ,343D+2.00Y,4.1440%,53.99,99.4000,-0.4985,95,9.44,3.6041%,4.0743%,99.8985,深交所
35,2022-12-05 14:29:07,21万科MTN003,102101821.IB,1.75Y,3.8600%,0.32,98.6900,-0.0005,150000,14803.50,--,3.8568%,98.6905,银行间
36,2022-12-05 14:28:07,21万科MTN002,102100912.IB,1.40Y,3.7500%,0.31,99.6800,0.0007,--,--,--,3.7469%,99.6793,银行间
37,2022-12-02 15:58:18,22万科GN001,132280068.IB,2.63Y,3.9000%,-4.71,97.7800,0.1208,80000,7822.40,--,3.9471%,97.6592,银行间
38,2022-12-01 18:15:28,22万科GN001,132280068.IB,2.63Y,3.9000%,-9.81,97.7800,0.2466,80000,7822.40,--,3.9981%,97.5334,银行间
39,2022-12-01 15:50:15,21万科MTN002,102100912.IB,1.41Y,3.4927%,-25.34,100.0200,0.3408,94000,9401.88,--,3.7461%,99.6792,银行间
40,2022-12-01 15:23:16,21万科MTN002,102100912.IB,1.41Y,3.4905%,-25.56,100.0300,0.3508,--,--,--,3.7461%,99.6792,银行间
41,2022-12-01 15:12:39,22万科07,148099.SZ,2.91Y+2.00Y,4.4500%,42.89,97.3062,-1.1454,50000,4865.31,4.0211%,4.2519%,98.4516,深交所
42,2022-12-01 15:11:17,22万科GN003,132280088.IB,2.80Y,4.1000%,7.59,97.6500,-0.1924,50000,4882.50,--,4.0241%,97.8424,银行间
43,2022-12-01 15:09:39,21万科05,149567.SZ,1.65Y+2.00Y,3.6000%,-15.83,99.3331,0.2406,20000,1986.66,3.7583%,4.1787%,99.0925,深交所
44,2022-12-01 15:09:30,21万科05,149567.SZ,1.65Y+2.00Y,3.6044%,-15.39,99.3261,0.2336,20000,1986.52,3.7583%,4.1787%,99.0925,深交所
45,2022-11-30 15:46:15,21万科MTN002,102100912.IB,1.41Y,3.4949%,-22.05,100.0200,0.2999,47000,4700.94,--,3.7154%,99.7201,银行间
46,2022-11-30 14:57:20,21万科MTN001,102100209.IB,1.16Y,3.6618%,-0.01,100.1000,-0.0007,20000,2002.00,--,3.6619%,100.1007,银行间
47,2022-11-30 14:01:03,21万科01,149357.SZ,53D+1.00Y,3.0994%,-3.77,100.0183,0.0222,90000,9001.65,3.1371%,3.5241%,99.9961,深交所
48,2022-11-29 15:23:18,20万科07,149296.SZ,349D+2.00Y,4.1356%,51.28,99.4000,-0.4814,300,29.82,3.6228%,3.9911%,99.8814,深交所
49,2022-11-29 14:46:12,21万科MTN001,102100209.IB,1.16Y,3.7088%,--,100.0500,0.0021,40000,4002.00,--,3.7088%,100.0479,银行间
,日期,债券简称,债券代码,剩余期限,成交收益率,成交 - 中债(BP),成交净价,成交 - 中债(元),成交量(手),成交金额(万),中债行权,中债到期,中债净价,来源
0,2022-11-29 14:44:33,21万科01,149357.SZ,54D+1.00Y,3.1494%,-0.87,100.0113,0.0182,10000,1000.11,3.1581%,3.5409%,99.9931,深交所
1,2022-11-29 14:43:36,21万科01,149357.SZ,54D+1.00Y,3.1494%,-0.87,100.0113,0.0182,20000,2000.23,3.1581%,3.5409%,99.9931,深交所
2,2022-11-29 14:43:17,21万科MTN001,102100209.IB,1.16Y,3.9000%,19.12,99.8300,-0.2179,--,--,--,3.7088%,100.0479,银行间
3,2022-11-29 14:11:07,21万科MTN001,102100209.IB,1.16Y,4.0000%,29.12,99.7200,-0.3279,--,--,--,3.7088%,100.0479,银行间
4,2022-11-29 10:02:09,20万科07,149296.SZ,349D+2.00Y,4.1356%,51.28,99.4000,-0.4814,100,9.94,3.6228%,3.9911%,99.8814,深交所
5,2022-11-28 15:55:23,22万科GN003,132280088.IB,2.81Y,4.1188%,14.70,97.6000,-0.3684,200000,19520.00,--,3.9718%,97.9684,银行间
6,2022-11-28 15:34:37,22万科GN003,132280088.IB,2.81Y,4.1000%,12.82,97.6400,-0.3284,--,--,--,3.9718%,97.9684,银行间
7,2022-11-28 15:32:19,22万科GN003,132280088.IB,2.81Y,4.1000%,12.82,97.6400,-0.3284,--,--,--,3.9718%,97.9684,银行间
8,2022-11-28 15:29:17,22万科GN003,132280088.IB,2.81Y,4.1019%,13.01,97.6400,-0.3284,--,--,--,3.9718%,97.9684,银行间
9,2022-11-28 15:05:00,20万科08,149297.SZ,2.96Y+2.00Y,4.6000%,61.76,98.6579,-1.6902,5000,493.29,3.9824%,4.2485%,100.3481,深交所
10,2022-11-28 14:48:24,20万科07,149296.SZ,350D+2.00Y,3.6200%,0.21,99.8744,-0.0115,10000,998.74,3.6179%,3.9806%,99.8859,深交所
11,2022-11-28 14:48:21,20万科07,149296.SZ,350D+2.00Y,3.6264%,0.85,99.8684,-0.0175,5000,499.34,3.6179%,3.9806%,99.8859,深交所
12,2022-11-28 14:48:15,20万科07,149296.SZ,350D+2.00Y,3.6264%,0.85,99.8684,-0.0175,5000,499.34,3.6179%,3.9806%,99.8859,深交所
13,2022-11-28 14:41:18,20万科01,149056.SZ,108D+2.00Y,3.3801%,2.05,99.8652,-0.0113,5000,499.33,3.3596%,3.8171%,99.8765,深交所
14,2022-11-28 14:41:09,20万科01,149056.SZ,108D+2.00Y,3.3801%,2.05,99.8652,-0.0113,25000,2496.63,3.3596%,3.8171%,99.8765,深交所
15,2022-11-28 14:29:27,21万科06,149568.SZ,3.66Y+2.00Y,5.0000%,87.46,95.0356,-2.8274,5000,475.18,4.1254%,4.3131%,97.8630,深交所
16,2022-11-28 14:27:21,21万科04,149478.SZ,3.47Y+2.00Y,5.0000%,91.44,95.9137,-2.8393,6000,575.48,4.0856%,4.2918%,98.7530,深交所
17,2022-11-28 14:24:00,21万科04,149478.SZ,3.47Y+2.00Y,5.0000%,91.44,95.9137,-2.8393,10000,959.14,4.0856%,4.2918%,98.7530,深交所
18,2022-11-28 10:19:03,21万科MTN001,102100209.IB,1.16Y,3.6914%,-0.02,100.0700,0.0025,20000,2001.40,--,3.6916%,100.0675,银行间
19,2022-11-25 13:32:39,20万科08,149297.SZ,2.96Y+2.00Y,6.3878%,241.42,94.0000,-6.3728,5000,470.00,3.9736%,4.2500%,100.3728,深交所
20,2022-11-25 13:24:30,20万科08,149297.SZ,2.96Y+2.00Y,6.3878%,241.42,94.0000,-6.3728,15000,1420.00,3.9736%,4.2500%,100.3728,深交所
21,2022-11-25 13:21:06,21万科05,149567.SZ,1.66Y+2.00Y,3.8200%,5.61,98.9796,-0.0958,10000,989.80,3.7639%,4.1092%,99.0754,深交所
22,2022-11-25 11:43:04,21万科MTN001,102100209.IB,1.17Y,3.6909%,--,100.0700,0.0018,20000,2001.40,--,3.6909%,100.0682,银行间
23,2022-11-24 15:37:18,21万科MTN002,102100912.IB,1.43Y,3.8173%,0.06,99.5800,0.0017,4000,398.32,--,3.8167%,99.5783,银行间
24,2022-11-24 15:36:21,21万科MTN001,102100209.IB,1.18Y,3.7745%,0.02,99.9700,-0.0032,10000,999.70,--,3.7743%,99.9732,银行间
25,2022-11-24 14:52:00,21万科06,149568.SZ,3.67Y+2.00Y,5.0000%,83.45,95.0224,-2.7054,10000,950.22,4.1655%,4.3243%,97.7278,深交所
26,2022-11-24 14:39:51,21万科06,149568.SZ,3.67Y+2.00Y,5.0000%,83.45,95.0224,-2.7054,30000,2850.67,4.1655%,4.3243%,97.7278,深交所
